trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
76_RESTORED_T463,17:05:30,17:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T463,17:11:00,17:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T463,17:16:30,17:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T463,17:22:00,17:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T464,17:15:00,17:15:30,76_DT_LG,0,0,0,1
76_RESTORED_T464,17:20:30,17:21:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T464,17:26:00,17:26:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T464,17:31:30,17:32:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T464,17:37:00,17:37:30,76_SUMMIT,4,0,0,1
76_RESTORED_T465,17:30:00,17:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T465,17:35:30,17:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T465,17:41:00,17:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T465,17:46:30,17:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T465,17:52:00,17:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T466,17:45:00,17:45:30,76_DT_LG,0,0,0,1
76_RESTORED_T466,17:50:30,17:51:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T466,17:56:00,17:56:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T466,18:01:30,18:02:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T466,18:07:00,18:07:30,76_SUMMIT,4,0,0,1
76_RESTORED_T467,18:00:00,18:00:30,76_DT_LG,0,0,0,1
76_RESTORED_T467,18:05:30,18:06:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T467,18:11:00,18:11:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T467,18:16:30,18:17:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T467,18:22:00,18:22:30,76_SUMMIT,4,0,0,1
76_RESTORED_T468,18:15:00,18:15:30,76_DT_LG,0,0,0,1
76_RESTORED_T468,18:20:30,18:21:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T468,18:26:00,18:26:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T468,18:31:30,18:32:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T468,18:37:00,18:37:30,76_SUMMIT,4,0,0,1
76_RESTORED_T469,18:30:00,18:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T469,18:35:30,18:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T469,18:41:00,18:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T469,18:46:30,18:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T469,18:52:00,18:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T470,19:30:00,19:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T470,19:35:30,19:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T470,19:41:00,19:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T470,19:46:30,19:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T470,19:52:00,19:52:30,76_SUMMIT,4,0,0,1
76_RESTORED_T471,20:30:00,20:30:30,76_DT_LG,0,0,0,1
76_RESTORED_T471,20:35:30,20:36:00,76_OLD_SANTA_CRUZ,1,0,0,1
76_RESTORED_T471,20:41:00,20:41:30,76_LEXINGTON,2,0,0,1
76_RESTORED_T471,20:46:30,20:47:00,76_REDWOOD_EST,3,0,0,1
76_RESTORED_T471,20:52:00,20:52:30,76_SUMMIT,4,0,0,1
